pair,component,layer,head,n_rows,n_layers,n_heads,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,mean_pairwise_cosine_median,maxmatch_cosine_mean,maxmatch_cosine_std,maxmatch_cosine_median,mmd_rbf_mean,mmd_rbf_std,mmd_rbf_median,head_type
gsm8k_orgn_vs_gpqa_ver1,q,4,5,1,1,1,0.492894,,0.492894,0.746286,,0.746286,0.047692,,0.047692,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,6,1,1,1,0.506222,,0.506222,0.754054,,0.754054,0.046481,,0.046481,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,7,1,1,1,0.532237,,0.532237,0.797402,,0.797402,0.073414,,0.073414,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,8,1,1,1,0.46885,,0.46885,0.711805,,0.711805,0.048255,,0.048255,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,9,1,1,1,0.571124,,0.571124,0.806571,,0.806571,0.040022,,0.040022,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,10,1,1,1,0.467145,,0.467145,0.762923,,0.762923,0.035997,,0.035997,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,11,1,1,1,0.529768,,0.529768,0.790666,,0.790666,0.033289,,0.033289,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,12,1,1,1,0.440131,,0.440131,0.773014,,0.773014,0.017353,,0.017353,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,13,1,1,1,0.454646,,0.454646,0.881467,,0.881467,0.027621,,0.027621,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,14,1,1,1,0.494772,,0.494772,0.725393,,0.725393,0.062225,,0.062225,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,15,1,1,1,0.40439,,0.40439,0.66809,,0.66809,0.048684,,0.048684,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,16,1,1,1,0.607851,,0.607851,0.811819,,0.811819,0.067575,,0.067575,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,17,1,1,1,0.442565,,0.442565,0.689932,,0.689932,0.038315,,0.038315,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,18,1,1,1,0.558031,,0.558031,0.773072,,0.773072,0.084718,,0.084718,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,19,1,1,1,0.618903,,0.618903,0.794994,,0.794994,0.085224,,0.085224,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,20,1,1,1,0.576818,,0.576818,0.758505,,0.758505,0.115607,,0.115607,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,21,1,1,1,0.408545,,0.408545,0.670761,,0.670761,0.041769,,0.041769,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,22,1,1,1,0.572964,,0.572964,0.778907,,0.778907,0.105667,,0.105667,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,23,1,1,1,0.562436,,0.562436,0.75384,,0.75384,0.133719,,0.133719,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,24,1,1,1,0.408073,,0.408073,0.725013,,0.725013,0.052884,,0.052884,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,25,1,1,1,0.411599,,0.411599,0.648383,,0.648383,0.075517,,0.075517,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,26,1,1,1,0.520564,,0.520564,0.747154,,0.747154,0.101361,,0.101361,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,27,1,1,1,0.576122,,0.576122,0.763205,,0.763205,0.117576,,0.117576,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,28,1,1,1,0.566202,,0.566202,0.755434,,0.755434,0.071945,,0.071945,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,29,1,1,1,0.474912,,0.474912,0.722902,,0.722902,0.059885,,0.059885,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,30,1,1,1,0.532799,,0.532799,0.745498,,0.745498,0.043333,,0.043333,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,31,1,1,1,0.546172,,0.546172,0.761623,,0.761623,0.059003,,0.059003,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,32,1,1,1,0.556975,,0.556975,0.761549,,0.761549,0.045991,,0.045991,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,33,1,1,1,0.542364,,0.542364,0.743906,,0.743906,0.046156,,0.046156,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,34,1,1,1,0.567427,,0.567427,0.783757,,0.783757,0.062516,,0.062516,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,35,1,1,1,0.532751,,0.532751,0.752153,,0.752153,0.034612,,0.034612,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,36,1,1,1,0.483124,,0.483124,0.76153,,0.76153,0.059012,,0.059012,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,37,1,1,1,0.535939,,0.535939,0.775164,,0.775164,0.051525,,0.051525,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,38,1,1,1,0.509395,,0.509395,0.734819,,0.734819,0.059003,,0.059003,q_head
gsm8k_orgn_vs_gpqa_ver1,q,4,39,1,1,1,0.537174,,0.537174,0.757704,,0.757704,0.054737,,0.054737,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,0,1,1,1,0.64728,,0.64728,0.82973,,0.82973,0.065645,,0.065645,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,1,1,1,1,0.733954,,0.733954,0.87925,,0.87925,0.104835,,0.104835,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,2,1,1,1,0.600455,,0.600455,0.773052,,0.773052,0.025179,,0.025179,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,3,1,1,1,0.58942,,0.58942,0.79092,,0.79092,0.054879,,0.054879,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,4,1,1,1,0.568495,,0.568495,0.770059,,0.770059,0.046939,,0.046939,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,5,1,1,1,0.42648,,0.42648,0.698278,,0.698278,0.074003,,0.074003,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,6,1,1,1,0.321604,,0.321604,0.605203,,0.605203,0.052436,,0.052436,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,7,1,1,1,0.477198,,0.477198,0.75501,,0.75501,0.051447,,0.051447,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,8,1,1,1,0.422308,,0.422308,0.727852,,0.727852,0.041138,,0.041138,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,9,1,1,1,0.388712,,0.388712,0.681563,,0.681563,0.067095,,0.067095,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,10,1,1,1,0.386678,,0.386678,0.679099,,0.679099,0.039554,,0.039554,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,11,1,1,1,0.384691,,0.384691,0.642392,,0.642392,0.055664,,0.055664,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,12,1,1,1,0.442852,,0.442852,0.693227,,0.693227,0.075274,,0.075274,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,13,1,1,1,0.435191,,0.435191,0.689016,,0.689016,0.073672,,0.073672,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,14,1,1,1,0.40008,,0.40008,0.702106,,0.702106,0.056099,,0.056099,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,15,1,1,1,0.415869,,0.415869,0.731618,,0.731618,0.068116,,0.068116,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,16,1,1,1,0.447238,,0.447238,0.671784,,0.671784,0.02847,,0.02847,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,17,1,1,1,0.510724,,0.510724,0.697189,,0.697189,0.035067,,0.035067,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,18,1,1,1,0.382631,,0.382631,0.627692,,0.627692,0.031692,,0.031692,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,19,1,1,1,0.537074,,0.537074,0.735006,,0.735006,0.071662,,0.071662,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,20,1,1,1,0.277293,,0.277293,0.603046,,0.603046,0.035214,,0.035214,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,21,1,1,1,0.4195,,0.4195,0.713621,,0.713621,0.054286,,0.054286,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,22,1,1,1,0.265983,,0.265983,0.660015,,0.660015,0.026243,,0.026243,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,23,1,1,1,0.366147,,0.366147,0.680769,,0.680769,0.025376,,0.025376,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,24,1,1,1,0.449402,,0.449402,0.726148,,0.726148,0.070617,,0.070617,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,25,1,1,1,0.429746,,0.429746,0.712878,,0.712878,0.082242,,0.082242,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,26,1,1,1,0.443242,,0.443242,0.843329,,0.843329,0.102692,,0.102692,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,27,1,1,1,0.391721,,0.391721,0.654558,,0.654558,0.091405,,0.091405,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,28,1,1,1,0.420517,,0.420517,0.690194,,0.690194,0.090221,,0.090221,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,29,1,1,1,0.213538,,0.213538,0.759141,,0.759141,0.041005,,0.041005,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,30,1,1,1,0.615622,,0.615622,0.806039,,0.806039,0.108256,,0.108256,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,31,1,1,1,0.458045,,0.458045,0.780216,,0.780216,0.110762,,0.110762,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,32,1,1,1,0.40683,,0.40683,0.70031,,0.70031,0.065912,,0.065912,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,33,1,1,1,0.51604,,0.51604,0.749176,,0.749176,0.081855,,0.081855,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,34,1,1,1,0.586515,,0.586515,0.831643,,0.831643,0.141254,,0.141254,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,35,1,1,1,0.392374,,0.392374,0.66602,,0.66602,0.082898,,0.082898,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,36,1,1,1,0.425811,,0.425811,0.708512,,0.708512,0.066371,,0.066371,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,37,1,1,1,0.638699,,0.638699,0.809829,,0.809829,0.070722,,0.070722,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,38,1,1,1,0.362472,,0.362472,0.635956,,0.635956,0.05742,,0.05742,q_head
gsm8k_orgn_vs_gpqa_ver1,q,5,39,1,1,1,0.541739,,0.541739,0.756738,,0.756738,0.108917,,0.108917,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,0,1,1,1,0.614407,,0.614407,0.815734,,0.815734,0.058719,,0.058719,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,1,1,1,1,0.428356,,0.428356,0.704257,,0.704257,0.057931,,0.057931,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,2,1,1,1,0.55674,,0.55674,0.77042,,0.77042,0.036923,,0.036923,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,3,1,1,1,0.595605,,0.595605,0.789726,,0.789726,0.064304,,0.064304,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,4,1,1,1,0.682796,,0.682796,0.847842,,0.847842,0.101731,,0.101731,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,5,1,1,1,0.618154,,0.618154,0.847526,,0.847526,0.079194,,0.079194,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,6,1,1,1,0.581133,,0.581133,0.814437,,0.814437,0.073259,,0.073259,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,7,1,1,1,0.250684,,0.250684,0.768213,,0.768213,0.032535,,0.032535,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,8,1,1,1,0.683248,,0.683248,0.860514,,0.860514,0.046999,,0.046999,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,9,1,1,1,0.476443,,0.476443,0.794101,,0.794101,0.036074,,0.036074,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,10,1,1,1,0.551196,,0.551196,0.759991,,0.759991,0.069576,,0.069576,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,11,1,1,1,0.511148,,0.511148,0.732197,,0.732197,0.042398,,0.042398,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,12,1,1,1,0.568436,,0.568436,0.769921,,0.769921,0.052814,,0.052814,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,13,1,1,1,0.759373,,0.759373,0.880012,,0.880012,0.06188,,0.06188,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,14,1,1,1,0.452254,,0.452254,0.710238,,0.710238,0.063424,,0.063424,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,15,1,1,1,0.453165,,0.453165,0.713352,,0.713352,0.038248,,0.038248,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,16,1,1,1,0.465161,,0.465161,0.708748,,0.708748,0.04771,,0.04771,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,17,1,1,1,0.46666,,0.46666,0.713346,,0.713346,0.044089,,0.044089,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,18,1,1,1,0.403015,,0.403015,0.674262,,0.674262,0.023422,,0.023422,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,19,1,1,1,0.501987,,0.501987,0.73597,,0.73597,0.041293,,0.041293,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,20,1,1,1,0.60712,,0.60712,0.792228,,0.792228,0.132843,,0.132843,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,21,1,1,1,0.494899,,0.494899,0.700813,,0.700813,0.036866,,0.036866,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,22,1,1,1,0.473862,,0.473862,0.705849,,0.705849,0.090218,,0.090218,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,23,1,1,1,0.436714,,0.436714,0.697477,,0.697477,0.03925,,0.03925,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,24,1,1,1,0.425897,,0.425897,0.66689,,0.66689,0.033828,,0.033828,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,25,1,1,1,0.741682,,0.741682,0.868672,,0.868672,0.055037,,0.055037,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,26,1,1,1,0.657007,,0.657007,0.813856,,0.813856,0.075555,,0.075555,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,27,1,1,1,0.425137,,0.425137,0.71741,,0.71741,0.032302,,0.032302,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,28,1,1,1,0.521511,,0.521511,0.765972,,0.765972,0.037908,,0.037908,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,29,1,1,1,0.420444,,0.420444,0.849259,,0.849259,0.02146,,0.02146,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,30,1,1,1,0.515881,,0.515881,0.749571,,0.749571,0.048227,,0.048227,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,31,1,1,1,0.408156,,0.408156,0.690566,,0.690566,0.034847,,0.034847,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,32,1,1,1,0.606684,,0.606684,0.796124,,0.796124,0.048335,,0.048335,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,33,1,1,1,0.623288,,0.623288,0.807414,,0.807414,0.05357,,0.05357,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,34,1,1,1,0.621097,,0.621097,0.800113,,0.800113,0.078066,,0.078066,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,35,1,1,1,0.549693,,0.549693,0.764727,,0.764727,0.089972,,0.089972,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,36,1,1,1,0.591516,,0.591516,0.783069,,0.783069,0.073075,,0.073075,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,37,1,1,1,0.572034,,0.572034,0.778634,,0.778634,0.071095,,0.071095,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,38,1,1,1,0.453604,,0.453604,0.694809,,0.694809,0.044776,,0.044776,q_head
gsm8k_orgn_vs_gpqa_ver1,q,6,39,1,1,1,0.574444,,0.574444,0.769157,,0.769157,0.084895,,0.084895,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,0,1,1,1,0.644122,,0.644122,0.784579,,0.784579,0.031069,,0.031069,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,1,1,1,1,0.592641,,0.592641,0.750275,,0.750275,0.043121,,0.043121,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,2,1,1,1,0.544581,,0.544581,0.791977,,0.791977,0.026989,,0.026989,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,3,1,1,1,0.504188,,0.504188,0.678668,,0.678668,0.03049,,0.03049,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,4,1,1,1,0.434151,,0.434151,0.684655,,0.684655,0.034872,,0.034872,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,5,1,1,1,0.577665,,0.577665,0.762043,,0.762043,0.053689,,0.053689,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,6,1,1,1,0.698675,,0.698675,0.836446,,0.836446,0.070361,,0.070361,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,7,1,1,1,0.391338,,0.391338,0.639645,,0.639645,0.042952,,0.042952,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,8,1,1,1,0.688315,,0.688315,0.822997,,0.822997,0.056911,,0.056911,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,9,1,1,1,0.640414,,0.640414,0.796289,,0.796289,0.07854,,0.07854,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,10,1,1,1,0.799587,,0.799587,0.893342,,0.893342,0.049521,,0.049521,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,11,1,1,1,0.732678,,0.732678,0.830409,,0.830409,0.050416,,0.050416,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,12,1,1,1,0.734269,,0.734269,0.835485,,0.835485,0.045338,,0.045338,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,13,1,1,1,0.749359,,0.749359,0.858479,,0.858479,0.03179,,0.03179,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,14,1,1,1,0.735016,,0.735016,0.832748,,0.832748,0.042364,,0.042364,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,15,1,1,1,0.589618,,0.589618,0.76158,,0.76158,0.085784,,0.085784,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,16,1,1,1,0.630654,,0.630654,0.793105,,0.793105,0.076821,,0.076821,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,17,1,1,1,0.548975,,0.548975,0.735478,,0.735478,0.048955,,0.048955,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,18,1,1,1,0.576293,,0.576293,0.800143,,0.800143,0.056077,,0.056077,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,19,1,1,1,0.636587,,0.636587,0.789169,,0.789169,0.109147,,0.109147,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,20,1,1,1,0.781977,,0.781977,0.876687,,0.876687,0.057966,,0.057966,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,21,1,1,1,0.772103,,0.772103,0.869971,,0.869971,0.05981,,0.05981,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,22,1,1,1,0.795949,,0.795949,0.888481,,0.888481,0.052319,,0.052319,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,23,1,1,1,0.750152,,0.750152,0.846968,,0.846968,0.042778,,0.042778,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,24,1,1,1,0.766679,,0.766679,0.863672,,0.863672,0.053812,,0.053812,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,25,1,1,1,0.634165,,0.634165,0.794916,,0.794916,0.080469,,0.080469,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,26,1,1,1,0.716259,,0.716259,0.841399,,0.841399,0.061223,,0.061223,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,27,1,1,1,0.617783,,0.617783,0.778588,,0.778588,0.06639,,0.06639,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,28,1,1,1,0.695856,,0.695856,0.826543,,0.826543,0.052148,,0.052148,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,29,1,1,1,0.651193,,0.651193,0.810427,,0.810427,0.070307,,0.070307,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,30,1,1,1,0.561957,,0.561957,0.748607,,0.748607,0.077372,,0.077372,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,31,1,1,1,0.7022,,0.7022,0.837093,,0.837093,0.062164,,0.062164,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,32,1,1,1,0.753966,,0.753966,0.862154,,0.862154,0.099953,,0.099953,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,33,1,1,1,0.566772,,0.566772,0.746162,,0.746162,0.050027,,0.050027,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,34,1,1,1,0.603842,,0.603842,0.782136,,0.782136,0.120417,,0.120417,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,35,1,1,1,0.773622,,0.773622,0.885855,,0.885855,0.095082,,0.095082,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,36,1,1,1,0.692922,,0.692922,0.835854,,0.835854,0.068214,,0.068214,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,37,1,1,1,0.582151,,0.582151,0.73404,,0.73404,0.145419,,0.145419,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,38,1,1,1,0.716294,,0.716294,0.843639,,0.843639,0.073652,,0.073652,q_head
gsm8k_orgn_vs_gpqa_ver1,q,7,39,1,1,1,0.688585,,0.688585,0.828035,,0.828035,0.121543,,0.121543,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,0,1,1,1,0.684041,,0.684041,0.856679,,0.856679,0.054096,,0.054096,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,1,1,1,1,0.66436,,0.66436,0.827085,,0.827085,0.061482,,0.061482,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,2,1,1,1,0.615745,,0.615745,0.785426,,0.785426,0.050789,,0.050789,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,3,1,1,1,0.717388,,0.717388,0.873148,,0.873148,0.049628,,0.049628,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,4,1,1,1,0.750184,,0.750184,0.904867,,0.904867,0.060163,,0.060163,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,5,1,1,1,0.780503,,0.780503,0.895892,,0.895892,0.056164,,0.056164,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,6,1,1,1,0.705384,,0.705384,0.833762,,0.833762,0.063302,,0.063302,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,7,1,1,1,0.797796,,0.797796,0.91487,,0.91487,0.087738,,0.087738,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,8,1,1,1,0.58492,,0.58492,0.757184,,0.757184,0.036661,,0.036661,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,9,1,1,1,0.666693,,0.666693,0.812378,,0.812378,0.072307,,0.072307,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,10,1,1,1,0.719897,,0.719897,0.835512,,0.835512,0.051735,,0.051735,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,11,1,1,1,0.786498,,0.786498,0.896414,,0.896414,0.057364,,0.057364,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,12,1,1,1,0.711228,,0.711228,0.831467,,0.831467,0.043421,,0.043421,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,13,1,1,1,0.776632,,0.776632,0.889349,,0.889349,0.058769,,0.058769,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,14,1,1,1,0.671766,,0.671766,0.79962,,0.79962,0.042247,,0.042247,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,15,1,1,1,0.556023,,0.556023,0.731623,,0.731623,0.074269,,0.074269,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,16,1,1,1,0.516458,,0.516458,0.697604,,0.697604,0.044312,,0.044312,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,17,1,1,1,0.601622,,0.601622,0.787584,,0.787584,0.049732,,0.049732,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,18,1,1,1,0.583226,,0.583226,0.747327,,0.747327,0.074011,,0.074011,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,19,1,1,1,0.742229,,0.742229,0.865973,,0.865973,0.107707,,0.107707,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,20,1,1,1,0.706473,,0.706473,0.847244,,0.847244,0.071816,,0.071816,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,21,1,1,1,0.743741,,0.743741,0.872796,,0.872796,0.047881,,0.047881,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,22,1,1,1,0.674608,,0.674608,0.823823,,0.823823,0.077288,,0.077288,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,23,1,1,1,0.668997,,0.668997,0.810696,,0.810696,0.065808,,0.065808,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,24,1,1,1,0.7604,,0.7604,0.886231,,0.886231,0.077692,,0.077692,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,25,1,1,1,0.351882,,0.351882,0.638008,,0.638008,0.034418,,0.034418,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,26,1,1,1,0.678323,,0.678323,0.848574,,0.848574,0.062103,,0.062103,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,27,1,1,1,0.672989,,0.672989,0.832226,,0.832226,0.067676,,0.067676,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,28,1,1,1,0.580104,,0.580104,0.759508,,0.759508,0.067726,,0.067726,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,29,1,1,1,0.723601,,0.723601,0.843087,,0.843087,0.077263,,0.077263,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,30,1,1,1,0.598999,,0.598999,0.74688,,0.74688,0.041301,,0.041301,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,31,1,1,1,0.720647,,0.720647,0.856875,,0.856875,0.065296,,0.065296,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,32,1,1,1,0.697856,,0.697856,0.843292,,0.843292,0.064925,,0.064925,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,33,1,1,1,0.750692,,0.750692,0.874066,,0.874066,0.067116,,0.067116,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,34,1,1,1,0.605145,,0.605145,0.753736,,0.753736,0.042244,,0.042244,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,35,1,1,1,0.781983,,0.781983,0.889571,,0.889571,0.061037,,0.061037,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,36,1,1,1,0.726994,,0.726994,0.852132,,0.852132,0.073038,,0.073038,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,37,1,1,1,0.614469,,0.614469,0.781147,,0.781147,0.104323,,0.104323,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,38,1,1,1,0.770585,,0.770585,0.88699,,0.88699,0.085114,,0.085114,q_head
gsm8k_orgn_vs_gpqa_ver1,q,8,39,1,1,1,0.56347,,0.56347,0.757811,,0.757811,0.076868,,0.076868,q_head
