case_idx,exec_idx,step,entropy_normalized,entropy_raw,js_soft_top1,js_soft_top2,top1_token_id,top1_token_text,top1_prob,top2_token_id,top2_token_text,top2_prob
7,1,18,0.371603,4.433024,0.748463,0.771701,99922,块,0.512072,271,\n,0.069301
7,1,19,0.36489,4.352934,0.756029,0.778615,99922,块,0.505493,271,\n,0.087842
7,1,20,0.382553,4.563654,0.759516,0.781241,99922,块,0.434754,271,\n,0.117012
7,1,21,0.372148,4.439522,0.760947,0.782547,99922,块,0.44265,271,\n,0.135001
7,1,22,0.418402,4.991314,0.742692,0.765473,99922,块,0.351621,271,\n,0.137697
7,1,23,0.428937,5.116984,0.728787,0.752879,99922,块,0.38895,271,\n,0.111436
7,1,24,0.434748,5.186308,0.730868,0.754937,99922,块,0.377745,271,\n,0.108226
7,1,25,0.419631,5.005972,0.728284,0.752895,99922,块,0.442496,271,\n,0.076894
7,1,26,0.416414,4.967594,0.733075,0.757223,99922,块,0.434789,271,\n,0.091137
7,1,27,0.378804,4.518927,0.749539,0.77208,99922,块,0.487138,271,\n,0.095923
7,1,28,0.36536,4.358549,0.76244,0.783643,99922,块,0.490303,271,\n,0.102773
7,1,29,0.345564,4.122387,0.770194,0.790671,99922,块,0.534896,271,\n,0.077059
7,1,30,0.326106,3.890272,0.786269,0.805496,99922,块,0.557622,271,\n,0.070894
7,1,31,0.335594,4.003459,0.777528,0.797493,99922,块,0.557079,271,\n,0.058716
7,1,32,0.311251,3.71305,0.792137,0.810731,99922,块,0.586302,271,\n,0.058052
7,1,33,0.329234,3.927578,0.778655,0.798454,99922,块,0.567414,271,\n,0.059805
7,1,34,0.322291,3.844759,0.785959,0.805033,99922,块,0.571117,271,\n,0.064078
7,1,35,0.30864,3.681909,0.796034,0.814004,99922,块,0.579644,271,\n,0.069229
7,1,36,0.295967,3.53072,0.800058,0.817596,99922,块,0.604652,271,\n,0.06373
7,1,37,0.29048,3.46527,0.803339,0.820509,99922,块,0.613958,271,\n,0.06079
7,1,38,0.279877,3.338786,0.808907,0.825543,99922,块,0.634173,271,\n,0.048902
7,1,39,0.286742,3.420677,0.806459,0.823335,99922,块,0.620013,271,\n,0.050894
7,1,40,0.327629,3.908436,0.785982,0.804492,99922,块,0.557781,271,\n,0.066617
7,2,0,0.052795,0.629814,0.999635,0.99964,151667,<think>,0.743157,151668,</think>,0.241268
7,2,1,0.008446,0.100759,0.995062,0.975006,271,\n,0.979568,198,\n,0.02033
7,2,2,0.702199,8.376851,0.484141,0.654161,271,\n,0.188808,198,\n,0.094938
7,2,3,0.09581,1.142967,0.918575,0.887399,271,\n,0.813426,198,\n,0.117185
7,2,4,0.468562,5.589695,0.714556,0.715097,21894,本,0.245824,99922,块,0.096266
7,2,5,0.444432,5.301837,0.712418,0.717708,21894,本,0.358416,9370,的,0.0663
7,2,6,0.462822,5.521217,0.75866,0.753446,9370,的,0.213492,21894,本,0.088997
7,2,7,0.503336,6.004529,0.748916,0.742169,9370,的,0.11873,21894,本,0.098431
7,2,8,0.489206,5.835957,0.757682,0.761756,28404,国,0.140705,9370,的,0.070751
7,2,9,0.41189,4.913621,0.785055,0.785705,21894,本,0.222673,28404,国,0.153041
7,2,10,0.390225,4.655175,0.79675,0.79717,21894,本,0.306723,28404,国,0.144886
7,2,11,0.525321,6.266796,0.708282,0.705877,99922,块,0.139191,21894,本,0.108402
7,2,12,0.523223,6.241764,0.698486,0.697638,99922,块,0.191199,21894,本,0.102342
7,2,13,0.444112,5.298009,0.745779,0.744981,21894,本,0.19433,28404,国,0.171495
7,2,14,0.493913,5.892118,0.70354,0.703544,99922,块,0.197905,21894,本,0.127777
7,2,15,0.464185,5.53747,0.722147,0.720723,99922,块,0.235201,28404,国,0.125894
7,2,16,0.476182,5.680593,0.699807,0.701792,99922,块,0.326415,21894,本,0.099551
7,2,17,0.436601,5.208416,0.711651,0.714595,99922,块,0.427176,21894,本,0.069734
7,2,18,0.467112,5.572395,0.68457,0.690875,99922,块,0.418259,21894,本,0.049954
7,2,19,0.451398,5.384933,0.692481,0.699396,99922,块,0.443017,21894,本,0.043865
7,2,20,0.513228,6.122534,0.663306,0.671894,99922,块,0.360389,21894,本,0.035683
7,2,21,0.456731,5.448552,0.691463,0.698738,99922,块,0.446343,21894,本,0.034418
7,2,22,0.508772,6.06937,0.662264,0.671381,99922,块,0.379284,21894,本,0.037554
7,2,23,0.471766,5.627906,0.678813,0.687419,99922,块,0.429959,21894,本,0.035293
7,2,24,0.508218,6.062764,0.66319,0.672835,99922,块,0.377748,21894,本,0.037402
7,2,25,0.480254,5.729175,0.679361,0.688724,99922,块,0.412547,21894,本,0.036048
7,2,26,0.473203,5.645052,0.684331,0.703506,99922,块,0.415254,4574,block,0.036285
7,2,27,0.452146,5.393857,0.697162,0.715382,99922,块,0.440601,4574,block,0.040982
7,2,28,0.439653,5.24482,0.702982,0.72077,99922,块,0.456548,4574,block,0.039893
7,2,29,0.431295,5.145109,0.70932,0.726722,99922,块,0.463957,4574,block,0.038084
7,2,30,0.425405,5.074852,0.712868,0.730367,99922,块,0.474111,4574,block,0.034345
7,2,31,0.485407,5.790638,0.683181,0.71096,99922,块,0.399041,271,\n,0.028906
7,2,32,0.430797,5.139173,0.710755,0.736226,99922,块,0.465113,271,\n,0.031651
7,2,33,0.485769,5.794955,0.685705,0.713295,99922,块,0.39314,271,\n,0.038926
7,2,34,0.443768,5.293908,0.708414,0.734244,99922,块,0.445113,271,\n,0.038894
7,2,35,0.461654,5.50728,0.700319,0.726342,99922,块,0.417202,271,\n,0.049828
7,2,36,0.403435,4.812762,0.729618,0.753284,99922,块,0.497212,271,\n,0.043446
7,2,37,0.419563,5.005157,0.723548,0.748232,99922,块,0.474162,271,\n,0.041432
7,2,38,0.46897,5.594552,0.698699,0.725622,99922,块,0.417113,271,\n,0.043963
7,2,39,0.426262,5.085075,0.72055,0.745655,99922,块,0.470609,271,\n,0.046597
7,2,40,0.433706,5.17388,0.717963,0.743371,99922,块,0.454103,271,\n,0.057733
8,0,0,1e-06,8e-06,0.999965,0.999966,151667,<think>,1.0,115437,枕头,0.0
8,0,1,0.78747,9.39409,0.520123,0.524558,99570,质量,0.012991,99212,那,0.008388
8,0,2,0.837982,9.996664,0.409999,0.36917,11,",",0.009144,3837,，,0.009144
8,0,3,0.785801,9.374184,0.525062,0.534644,99212,那,0.013989,24,9,0.00992
8,0,4,0.026402,0.314961,0.905845,0.994277,198,\n,0.904635,271,\n,0.095348
8,0,5,0.053166,0.634241,0.909057,0.991926,198,\n,0.703499,271,\n,0.293262
8,0,6,0.03628,0.4328,0.906271,0.993187,198,\n,0.850692,271,\n,0.147828
8,0,7,0.056087,0.66909,0.892967,0.980961,198,\n,0.835844,271,\n,0.128181
8,0,8,0.93376,11.13925,0.624041,0.248517,198,\n,0.015931,25,:,0.005861
8,0,9,0.001826,0.021783,0.996074,0.991901,271,\n,0.996798,198,\n,0.003173
8,0,10,0.06266,0.747496,0.910429,0.988702,198,\n,0.558181,271,\n,0.434712
8,0,11,0.04992,0.595515,0.89957,0.98657,198,\n,0.818511,271,\n,0.161174
8,0,12,0.0719,0.857733,0.897199,0.978854,198,\n,0.65635,271,\n,0.310038
8,0,13,0.077148,0.920336,0.897835,0.975021,198,\n,0.544818,271,\n,0.424305
8,0,14,0.079128,0.943955,0.973814,0.901901,271,\n,0.544084,198,\n,0.423733
8,0,15,0.834378,9.95368,0.613708,0.313453,198,\n,0.122062,271,\n,0.016519
8,0,16,0.053496,0.638175,0.991575,0.926406,271,\n,0.703123,198,\n,0.293105
8,0,17,0.066731,0.796067,0.908884,0.983218,198,\n,0.494183,271,\n,0.494183
8,0,18,0.086439,1.031165,0.962655,0.892436,271,\n,0.511234,198,\n,0.451163
8,0,19,0.676205,8.066762,0.587289,0.583749,151668,</think>,0.119429,151667,<think>,0.049785
8,0,20,0.230747,2.752692,0.864836,0.822002,271,\n,0.473371,198,\n,0.253377
8,0,21,0.154032,1.837517,0.882712,0.838679,271,\n,0.516115,198,\n,0.377598
8,0,22,0.207324,2.473263,0.848385,0.817544,271,\n,0.487094,198,\n,0.334774
8,0,23,0.284542,3.394427,0.803324,0.784041,271,\n,0.459088,198,\n,0.245732
8,0,24,0.25203,3.006582,0.805896,0.845689,198,\n,0.422878,271,\n,0.329338
8,0,25,0.839216,10.011393,0.383691,0.408856,99212,那,0.007788,16,1,0.005879
8,0,26,0.455023,5.428178,0.70411,0.727697,271,\n,0.314461,198,\n,0.131087
8,0,27,0.509902,6.08285,0.866392,0.863469,78808,动生成,0.120393,125820,้อน,0.113099
8,0,28,0.809481,9.656673,0.488556,0.48702,16,1,0.016255,15,0,0.008977
8,0,29,0.772907,9.220354,0.54826,0.546352,68536,而,0.018005,99212,那,0.018005
8,0,30,0.380811,4.542868,0.766115,0.763457,271,\n,0.385787,198,\n,0.133324
8,0,31,0.900752,10.745484,0.63021,0.314576,198,\n,0.051188,25,:,0.003708
8,0,32,0.258635,3.08537,0.810282,0.80055,271,\n,0.576018,198,\n,0.175676
8,0,33,0.691111,8.244583,0.55895,0.644904,271,\n,0.142235,198,\n,0.059292
8,0,34,0.530796,6.332111,0.648866,0.668497,11,",",0.178705,13,.,0.10839
8,0,35,0.832692,9.933558,0.415202,0.396275,323, and,0.023813,33108,和,0.018546
8,0,36,0.825664,9.849718,0.40307,0.393596,16,1,0.011247,5373,、,0.007262
8,0,37,0.818215,9.76086,0.467399,0.458923,24,9,0.014261,99212,那,0.012198
8,0,38,0.416447,4.967989,0.736867,0.744763,271,\n,0.330883,198,\n,0.137932
8,0,39,0.364927,4.353379,0.743855,0.750441,271,\n,0.365412,198,\n,0.251144
8,0,40,0.844043,10.06897,0.562954,0.371909,198,\n,0.079146,25,:,0.013753
8,1,0,0.075386,0.899319,0.998323,0.998325,32313,Okay,0.645563,151668,</think>,0.209584
8,1,1,0.064701,0.77185,0.976949,0.97321,271,\n,0.870159,9370,的,0.043323
8,1,2,0.003191,0.038068,0.99553,0.990485,271,\n,0.994695,198,\n,0.003587
8,1,3,0.005544,0.066139,0.994207,0.982112,271,\n,0.989375,198,\n,0.009699
8,1,4,0.013877,0.165542,0.992066,0.965536,271,\n,0.965453,198,\n,0.033036
8,1,5,0.023294,0.277889,0.981275,0.953051,271,\n,0.950161,198,\n,0.041747
8,1,6,0.610953,7.288334,0.67392,0.65451,16,1,0.10286,151668,</think>,0.10286
8,1,7,0.123142,1.469011,0.906334,0.87507,271,\n,0.755229,198,\n,0.131239
8,1,8,0.126396,1.507836,0.884342,0.875247,271,\n,0.823889,198,\n,0.063532
8,1,9,0.247803,2.956157,0.814344,0.824159,271,\n,0.675807,198,\n,0.048955
8,1,10,0.234214,2.794044,0.825791,0.835775,271,\n,0.698594,198,\n,0.050606
8,1,11,0.327584,3.907893,0.779395,0.80284,271,\n,0.580484,198,\n,0.034861
8,1,12,0.392004,4.676396,0.753143,0.736017,271,\n,0.482975,9370,的,0.039645
8,1,13,0.47182,5.628557,0.711398,0.69231,271,\n,0.381758,9370,的,0.040237
8,1,14,0.49551,5.91116,0.695158,0.675942,271,\n,0.35971,9370,的,0.033458
8,1,15,0.483677,5.770001,0.687856,0.669777,271,\n,0.393327,9370,的,0.028493
8,1,16,0.48137,5.74248,0.691639,0.751281,271,\n,0.389199,198,\n,0.028193
8,1,17,0.484444,5.779155,0.69365,0.7534,271,\n,0.38289,198,\n,0.027736
8,1,18,0.481823,5.74789,0.696365,0.75425,271,\n,0.382084,198,\n,0.031363
8,1,19,0.492342,5.873367,0.687069,0.748203,271,\n,0.376814,198,\n,0.032926
8,1,20,0.494366,5.897519,0.685779,0.746841,271,\n,0.369295,198,\n,0.03435
8,1,21,0.495807,5.914707,0.683994,0.743934,271,\n,0.371756,198,\n,0.039183
8,1,22,0.508242,6.063056,0.680776,0.741895,271,\n,0.349074,198,\n,0.039165
8,1,23,0.532682,6.354602,0.662746,0.731003,271,\n,0.328427,198,\n,0.041755
8,1,24,0.558719,6.665208,0.655892,0.728986,271,\n,0.279975,198,\n,0.033438
8,1,25,0.574537,6.853913,0.646812,0.721425,271,\n,0.261625,198,\n,0.033262
8,1,26,0.564197,6.730563,0.656019,0.637217,271,\n,0.263068,9370,的,0.033445
8,1,27,0.570619,6.807174,0.64902,0.721741,271,\n,0.265553,198,\n,0.033761
8,1,28,0.573219,6.838185,0.65101,0.723956,271,\n,0.252845,198,\n,0.032146
8,1,29,0.601592,7.17666,0.634259,0.71579,271,\n,0.232357,198,\n,0.031446
8,1,30,0.593573,7.081005,0.640228,0.719113,271,\n,0.225409,198,\n,0.030506
8,1,31,0.620959,7.407704,0.605113,0.689277,271,\n,0.222027,198,\n,0.034049
8,1,32,0.592384,7.066817,0.643488,0.618077,271,\n,0.213933,99922,块,0.03082
8,1,33,0.607285,7.244575,0.633085,0.607031,271,\n,0.194281,99922,块,0.040723
8,1,34,0.593338,7.078201,0.644225,0.618142,271,\n,0.203647,99922,块,0.04544
8,1,35,0.612908,7.311658,0.633231,0.605968,271,\n,0.1868,99922,块,0.039155
8,1,36,0.597807,7.131507,0.647667,0.620708,271,\n,0.183179,99922,块,0.049302
8,1,37,0.631645,7.535179,0.626013,0.597642,271,\n,0.150837,99922,块,0.046003
8,1,38,0.612662,7.30872,0.639012,0.61055,271,\n,0.150924,99922,块,0.062914
8,1,39,0.655799,7.823321,0.612555,0.582223,271,\n,0.112563,99922,块,0.053171
8,1,40,0.62131,7.411888,0.634517,0.604169,271,\n,0.137315,99922,块,0.064863
8,2,0,0.050991,0.60829,0.998469,0.998464,151667,<think>,0.728526,151668,</think>,0.26801
8,2,1,0.014431,0.17216,0.989097,0.989251,271,\n,0.978047,33872,题,0.008462
8,2,2,0.953248,11.371727,0.626704,0.25137,198,\n,0.005692,25,:,0.003143
8,2,3,0.000905,0.010799,0.996347,0.99539,271,\n,0.998624,198,\n,0.001325
8,2,4,0.005292,0.063136,0.995149,0.982039,271,\n,0.988813,198,\n,0.010985
8,2,5,0.006247,0.074527,0.992139,0.980672,271,\n,0.988891,198,\n,0.009695
8,2,6,0.13175,1.571705,0.877252,0.869452,271,\n,0.85646,9370,的,0.006961
8,2,7,0.387845,4.626774,0.747585,0.723226,271,\n,0.517195,86119,问题,0.020054
8,2,8,0.539521,6.436187,0.684205,0.658304,271,\n,0.294866,33872,题,0.039906
8,2,9,0.618008,7.372495,0.645528,0.614479,271,\n,0.178464,99922,块,0.045123
8,2,10,0.654284,7.805258,0.630725,0.598153,271,\n,0.120966,99922,块,0.05714
8,2,11,0.670412,7.997649,0.61664,0.582807,271,\n,0.090415,99922,块,0.066149
8,2,12,0.618582,7.379353,0.615247,0.647218,99922,块,0.135583,271,\n,0.064045
8,2,13,0.657153,7.839477,0.594877,0.627228,99922,块,0.083642,271,\n,0.073814
8,2,14,0.554964,6.620419,0.666962,0.637911,271,\n,0.248402,99922,块,0.055426
8,2,15,0.601595,7.176702,0.657713,0.628748,271,\n,0.123792,99922,块,0.109246
8,2,16,0.62381,7.44171,0.647058,0.616415,271,\n,0.119604,99922,块,0.068148
8,2,17,0.637286,7.602471,0.639812,0.608093,271,\n,0.090227,99922,块,0.090227
8,2,18,0.63548,7.580927,0.607718,0.639896,99922,块,0.119182,271,\n,0.081913
8,2,19,0.621113,7.409544,0.612575,0.644177,99922,块,0.14884,271,\n,0.079669
8,2,20,0.614042,7.32519,0.611643,0.643094,99922,块,0.16099,271,\n,0.091729
8,2,21,0.619461,7.389832,0.611781,0.643093,99922,块,0.125885,271,\n,0.118258
8,2,22,0.623252,7.435058,0.636709,0.605326,271,\n,0.131053,99922,块,0.108647
8,2,23,0.627677,7.487844,0.630198,0.598344,271,\n,0.135533,99922,块,0.105553
8,2,24,0.626372,7.472277,0.632909,0.60213,271,\n,0.133641,99922,块,0.10408
8,2,25,0.612021,7.30108,0.642633,0.612596,271,\n,0.148924,99922,块,0.108955
8,2,26,0.600083,7.158666,0.649565,0.619666,271,\n,0.163475,99922,块,0.112355
8,2,27,0.595212,7.100552,0.648555,0.617935,271,\n,0.209011,99922,块,0.092748
8,2,28,0.587211,7.005108,0.643444,0.613512,271,\n,0.258386,99922,块,0.069544
8,2,29,0.591344,7.054414,0.635321,0.606559,271,\n,0.253364,99922,块,0.06406
8,2,30,0.577074,6.884176,0.643817,0.617013,271,\n,0.277198,99922,块,0.061851
8,2,31,0.598807,7.143445,0.636077,0.607837,271,\n,0.239731,99922,块,0.068684
8,2,32,0.574201,6.849901,0.645931,0.616868,271,\n,0.289462,99922,块,0.060675
8,2,33,0.542235,6.468568,0.657365,0.628699,271,\n,0.355219,99922,块,0.045161
8,2,34,0.535845,6.392342,0.660851,0.632483,271,\n,0.368618,99922,块,0.038852
8,2,35,0.551326,6.577019,0.65813,0.629177,271,\n,0.3275,99922,块,0.053463
8,2,36,0.552887,6.595641,0.660121,0.630889,271,\n,0.328346,99922,块,0.050353
8,2,37,0.559213,6.671111,0.660233,0.630672,271,\n,0.307697,99922,块,0.060589
8,2,38,0.566537,6.758472,0.658415,0.628545,271,\n,0.288251,99922,块,0.068466
8,2,39,0.574891,6.858136,0.65333,0.623043,271,\n,0.289873,99922,块,0.060761
8,2,40,0.580765,6.928216,0.653204,0.622976,271,\n,0.289173,99922,块,0.053492
9,0,0,2e-06,2.5e-05,0.99996,0.999961,151667,<think>,0.999999,115437,枕头,0.0
9,0,1,0.024441,0.291566,0.905604,0.994281,198,\n,0.914862,271,\n,0.085095
9,0,2,0.018372,0.219163,0.998253,0.997914,151668,</think>,0.954285,32313,Okay,0.032654
9,0,3,0.748651,8.930994,0.571323,0.554668,16,1,0.033558,24,9,0.033558
9,0,4,0.76541,9.130922,0.533514,0.553563,24,9,0.038835,16,1,0.01778
9,0,5,0.050801,0.60603,0.994191,0.928713,271,\n,0.705777,198,\n,0.294212
9,0,6,0.508113,6.061512,0.584857,0.621393,198,\n,0.296398,323, and,0.058364
9,0,7,0.68066,8.119905,0.546355,0.525013,323, and,0.071355,11,",",0.050598
9,0,8,0.1608,1.918252,0.976034,0.979103,16,1,0.285047,17,2,0.285047
9,0,9,0.784968,9.364246,0.45301,0.475053,24,9,0.051731,16,1,0.01308
9,0,10,0.061543,0.73418,0.912047,0.989737,198,\n,0.558844,271,\n,0.435228
9,0,11,0.221146,2.638155,0.863418,0.915967,198,\n,0.26115,271,\n,0.245328
9,0,12,0.125609,1.498449,0.962662,0.899178,271,\n,0.570435,198,\n,0.269455
9,0,13,0.242644,2.894617,0.885372,0.835656,271,\n,0.399109,198,\n,0.242072
9,0,14,0.137141,1.636016,0.907073,0.876103,271,\n,0.751228,198,\n,0.095508
9,0,15,0.547802,6.534977,0.69919,0.698597,151668,</think>,0.108504,9370,的,0.095755
9,0,16,0.56914,6.789532,0.68754,0.680811,1406,\n,0.101495,9370,的,0.069757
9,0,17,0.021057,0.251196,0.989655,0.955958,271,\n,0.943085,198,\n,0.053205
9,0,18,0.82747,9.871269,0.387584,0.372428,16,1,0.010494,24,9,0.010171
9,0,19,0.811626,9.682261,0.503648,0.488765,24,9,0.013114,99212,那,0.010872
9,0,20,0.046281,0.552111,0.985157,0.931535,271,\n,0.826123,198,\n,0.162673
9,0,21,0.827656,9.873482,0.403114,0.429204,24,9,0.022324,16,1,0.010545
9,0,22,0.137622,1.641755,0.911616,0.866502,271,\n,0.669435,198,\n,0.204166
9,0,23,0.28252,3.37031,0.805733,0.795227,271,\n,0.50574,198,\n,0.186051
9,0,24,0.39271,4.68482,0.782944,0.776448,271,\n,0.351828,198,\n,0.107301
9,0,25,0.507176,6.050328,0.699585,0.678096,271,\n,0.230275,9370,的,0.108774
9,0,26,0.46711,5.572365,0.770941,0.740344,271,\n,0.135999,11,",",0.087808
9,0,27,0.822298,9.809565,0.468372,0.491221,24,9,0.016388,16,1,0.008502
9,0,28,0.496479,5.922719,0.687064,0.720209,271,\n,0.274847,198,\n,0.107632
9,0,29,0.538132,6.419626,0.660222,0.720044,271,\n,0.268723,198,\n,0.081956
9,0,30,0.601471,7.17522,0.590926,0.560198,31,@,0.085456,198,\n,0.051832
9,0,31,0.487432,5.814803,0.745814,0.727062,271,\n,0.169343,9370,的,0.066316
9,0,32,0.613351,7.316947,0.641577,0.616067,271,\n,0.1097,9370,的,0.09681
9,0,33,0.667534,7.963319,0.581281,0.611242,9370,的,0.099275,271,\n,0.068231
9,0,34,0.629392,7.508305,0.611417,0.596974,9370,的,0.120289,101909,是一个,0.060485
9,0,35,0.851433,10.157134,0.40133,0.385534,24,9,0.011265,99212,那,0.007742
9,0,36,0.510798,6.093541,0.699897,0.719838,271,\n,0.230484,198,\n,0.102277
9,0,37,0.826431,9.858872,0.277976,0.594459,25,:,0.053989,198,\n,0.042046
9,0,38,0.579718,6.915715,0.682388,0.65577,271,\n,0.115568,9370,的,0.065849
9,0,39,0.099663,1.188924,0.918178,0.894798,271,\n,0.815731,198,\n,0.117517
9,0,40,0.476624,5.68587,0.729104,0.771107,271,\n,0.376208,198,\n,0.054198
9,1,0,0.012869,0.153517,0.99979,0.999794,151667,<think>,0.965922,151668,</think>,0.033052
9,1,1,0.011596,0.138339,0.994904,0.97496,271,\n,0.974502,198,\n,0.020225
9,1,2,0.0403,0.480761,0.994171,0.938062,271,\n,0.817006,198,\n,0.182299
9,1,3,0.015986,0.19071,0.990858,0.964487,271,\n,0.962316,198,\n,0.032929
9,1,4,0.011202,0.13363,0.994232,0.971135,271,\n,0.972637,198,\n,0.02592
9,1,5,0.0159,0.189684,0.992684,0.962791,271,\n,0.956773,198,\n,0.042038
9,1,6,0.029495,0.351861,0.971204,0.948622,271,\n,0.948638,198,\n,0.034554
9,1,7,0.130331,1.554774,0.894704,0.897151,271,\n,0.826433,198,\n,0.028279
9,1,8,0.130936,1.561999,0.886711,0.881043,271,\n,0.849218,151668,</think>,0.019972
9,1,9,0.286077,3.412739,0.818728,0.807976,271,\n,0.616906,151668,</think>,0.073679
9,1,10,0.765367,9.130417,0.591285,0.631413,151668,</think>,0.031889,16,1,0.029957
9,1,11,0.472679,5.638803,0.729264,0.703028,271,\n,0.355925,99922,块,0.08454
9,1,12,0.326531,3.895343,0.79216,0.772434,271,\n,0.598286,99922,块,0.04334
9,1,13,0.437937,5.224347,0.75491,0.739307,271,\n,0.388799,151668,</think>,0.086753
9,1,14,0.735615,8.775491,0.616287,0.640715,151668,</think>,0.07125,271,\n,0.038137
9,1,15,0.417693,4.982851,0.73878,0.713813,271,\n,0.452277,99922,块,0.083663
9,1,16,0.387009,4.616806,0.755044,0.731648,271,\n,0.523995,99922,块,0.045786
9,1,17,0.41954,5.004885,0.742545,0.717535,271,\n,0.432376,99922,块,0.109322
9,1,18,0.41514,4.952394,0.746659,0.721425,271,\n,0.446123,99922,块,0.099543
9,1,19,0.465688,5.555402,0.726194,0.698287,271,\n,0.351377,99922,块,0.129264
9,1,20,0.452079,5.393055,0.732771,0.705485,271,\n,0.389399,99922,块,0.104805
9,1,21,0.48863,5.829087,0.719721,0.69047,271,\n,0.331741,99922,块,0.1077
9,1,22,0.50371,6.008981,0.713039,0.682657,271,\n,0.336485,99922,块,0.079922
9,1,23,0.509746,6.080992,0.710493,0.679888,271,\n,0.297645,99922,块,0.109498
9,1,24,0.532215,6.349039,0.697069,0.665018,271,\n,0.287528,99922,块,0.093347
9,1,25,0.527426,6.291904,0.69782,0.665941,271,\n,0.287314,99922,块,0.105697
9,1,26,0.51668,6.163707,0.701906,0.670546,271,\n,0.318336,99922,块,0.091205
9,1,27,0.524928,6.262103,0.697542,0.665868,271,\n,0.312736,99922,块,0.084172
9,1,28,0.512047,6.108443,0.704101,0.673204,271,\n,0.35489,99922,块,0.065648
9,1,29,0.518789,6.188872,0.701542,0.670236,271,\n,0.338399,99922,块,0.070932
9,1,30,0.508217,6.062757,0.703007,0.671913,271,\n,0.368534,99922,块,0.064042
9,1,31,0.476791,5.68786,0.71406,0.684858,271,\n,0.409602,99922,块,0.062815
9,1,32,0.387111,4.618025,0.749484,0.725373,271,\n,0.536572,99922,块,0.038869
9,1,33,0.41103,4.90337,0.740535,0.715062,271,\n,0.500515,99922,块,0.043735
9,1,34,0.381063,4.545875,0.749448,0.725831,271,\n,0.551439,99922,块,0.03111
9,1,35,0.4412,5.263271,0.734284,0.707908,271,\n,0.457854,99922,块,0.048257
9,1,36,0.437852,5.223334,0.732318,0.705667,271,\n,0.473352,99922,块,0.044029
9,1,37,0.45401,5.416087,0.725823,0.698506,271,\n,0.443968,99922,块,0.049812
9,1,38,0.358769,4.279922,0.76314,0.817217,271,\n,0.573771,198,\n,0.034458
9,1,39,0.468325,5.586864,0.721593,0.69368,271,\n,0.420378,99922,块,0.050207
9,1,40,0.44676,5.329603,0.729663,0.702985,271,\n,0.46057,99922,块,0.037806
9,2,0,0.015224,0.181609,0.999433,0.999467,32313,Okay,0.959718,151668,</think>,0.037212
9,2,1,0.067712,0.807772,0.907635,0.979913,198,\n,0.494214,271,\n,0.494214
9,2,2,0.216693,2.585024,0.9035,0.860605,271,\n,0.297764,198,\n,0.262775
9,2,3,0.424542,5.064558,0.745436,0.725844,271,\n,0.328803,99922,块,0.12096
9,2,4,0.621197,7.410539,0.714106,0.686793,16,1,0.106096,86119,问题,0.099668
9,2,5,0.557015,6.644887,0.648845,0.676534,99922,块,0.177842,271,\n,0.130112
9,2,6,0.67074,8.001563,0.577131,0.587571,99922,块,0.167766,21894,本,0.029153
9,2,7,0.640949,7.646171,0.631205,0.595782,271,\n,0.13065,99922,块,0.122734
9,2,8,0.682945,8.147157,0.611052,0.573335,271,\n,0.126935,99922,块,0.07699
9,2,9,0.760826,9.076243,0.57722,0.538027,271,\n,0.055721,99922,块,0.043395
9,2,10,0.71948,8.58301,0.586748,0.548496,271,\n,0.116345,99922,块,0.040208
9,2,11,0.801114,9.556858,0.510314,0.526473,99922,块,0.041991,21894,本,0.019835
9,2,12,0.809457,9.656379,0.513575,0.536399,99922,块,0.028688,2303,\n,0.020989
9,2,13,0.808089,9.640059,0.561629,0.542262,271,\n,0.028105,2303,\n,0.024803
9,2,14,0.549922,6.560271,0.660933,0.733575,271,\n,0.317963,198,\n,0.096973
9,2,15,0.755334,9.010729,0.592573,0.575076,271,\n,0.067516,2303,\n,0.040951
9,2,16,0.592689,7.070457,0.645085,0.721589,271,\n,0.23856,198,\n,0.112688
9,2,17,0.814054,9.711221,0.55384,0.5372,2303,\n,0.029114,151668,</think>,0.02001
9,2,18,0.781308,9.320577,0.572703,0.557176,2303,\n,0.047018,151668,</think>,0.028518
9,2,19,0.762601,9.097418,0.57852,0.563569,2303,\n,0.063658,151668,</think>,0.024929
9,2,20,0.770958,9.197115,0.565169,0.550338,2303,\n,0.062402,151668,</think>,0.021566
9,2,21,0.770152,9.187499,0.578108,0.595658,2303,\n,0.043575,271,\n,0.038455
9,2,22,0.751953,8.970393,0.596406,0.578666,271,\n,0.054828,2303,\n,0.045454
9,2,23,0.772311,9.213251,0.576553,0.594146,2303,\n,0.045871,271,\n,0.024553
9,2,24,0.580167,6.921074,0.671487,0.657501,271,\n,0.285202,2303,\n,0.052757
9,2,25,0.757672,9.03862,0.593511,0.577487,2303,\n,0.045521,151668,</think>,0.045521
9,2,26,0.76504,9.126509,0.588243,0.572577,2303,\n,0.054611,151668,</think>,0.042531
9,2,27,0.730435,8.713692,0.621572,0.605453,271,\n,0.089024,2303,\n,0.042052
9,2,28,0.654549,7.80841,0.637397,0.622326,271,\n,0.201922,2303,\n,0.042325
9,2,29,0.698681,8.334887,0.629995,0.614088,271,\n,0.119773,2303,\n,0.049929
9,2,30,0.768209,9.164318,0.576275,0.56096,2303,\n,0.058064,151668,</think>,0.035217
9,2,31,0.750989,8.958896,0.608273,0.591402,271,\n,0.059271,2303,\n,0.03595
